0
output;%
0 ; 3 ; 1 ; 3 ; 28,7379972565
0 ; 3 ; 2 ; 2 ; 26,7489711934
1 ; 0 ; 0 ; 6 ; 32,9218106996
1 ; 0 ; 1 ; 5 ; 32,9218106996
1 ; 0 ; 2 ; 4 ; 32,0987654321
1 ; 1 ; 0 ; 5 ; 32,9218106996
1 ; 1 ; 1 ; 4 ; 31,2757201646
1 ; 1 ; 2 ; 3 ; 29,012345679
1 ; 2 ; 0 ; 4 ; 29,6296296296
1 ; 2 ; 1 ; 3 ; 26,7489711934
1 ; 2 ; 2 ; 2 ; 23,7654320988
1 ; 3 ; 0 ; 3 ; 23,8683127572
1 ; 3 ; 1 ; 2 ; 20,7818930041
1 ; 3 ; 2 ; 1 ; 17,9012345679
2 ; 0 ; 0 ; 5 ; 32,9218106996
2 ; 0 ; 1 ; 4 ; 29,6296296296
2 ; 0 ; 2 ; 3 ; 25,9259259259
2 ; 1 ; 0 ; 4 ; 26,3374485597
2 ; 1 ; 1 ; 3 ; 22,2222222222
2 ; 1 ; 2 ; 2 ; 18,5185185185
2 ; 2 ; 0 ; 3 ; 18,1069958848
2 ; 2 ; 1 ; 2 ; 14,8148148148
2 ; 2 ; 2 ; 1 ; 12,037037037
2 ; 3 ; 0 ; 2 ; 11,5226337449
2 ; 3 ; 1 ; 1 ; 9,25925925926
2 ; 3 ; 2 ; 0 ; 7,40740740741
3 ; 0 ; 0 ; 4 ; 19,7530864198
3 ; 0 ; 1 ; 3 ; 14,8148148148
3 ; 0 ; 2 ; 2 ; 11,1111111111
3 ; 1 ; 0 ; 3 ; 9,87654320988
3 ; 1 ; 1 ; 2 ; 7,40740740741
3 ; 1 ; 2 ; 1 ; 5,55555555556
3 ; 2 ; 0 ; 2 ; 4,93827160494
3 ; 2 ; 1 ; 1 ; 3,7037037037
3 ; 2 ; 2 ; 0 ; 2,77777777778
3 ; 3 ; 0 ; 1 ; 2,46913580247
3 ; 3 ; 1 ; 0 ; 1,85185185185

4
output;%
0 ; 0 ; 0 ; 7 ; 12,8029263832
0 ; 0 ; 1 ; 6 ; 15,0891632373
0 ; 0 ; 2 ; 5 ; 17,4897119342
0 ; 1 ; 0 ; 6 ; 17,3754000914
0 ; 1 ; 1 ; 5 ; 19,890260631
0 ; 1 ; 2 ; 4 ; 22,3251028807
0 ; 2 ; 0 ; 5 ; 22,4051211706
0 ; 2 ; 1 ; 4 ; 24,7599451303
0 ; 2 ; 2 ; 3 ; 26,7489711934
0 ; 3 ; 0 ; 4 ; 27,1147690901
0 ; 3 ; 1 ; 3 ; 28,7379972565
0 ; 3 ; 2 ; 2 ; 29,7325102881
1 ; 0 ; 0 ; 6 ; 21,9478737997
1 ; 0 ; 1 ; 5 ; 24,6913580247
1 ; 0 ; 2 ; 4 ; 27,1604938272
1 ; 1 ; 0 ; 5 ; 27,4348422497
1 ; 1 ; 1 ; 4 ; 29,6296296296
1 ; 1 ; 2 ; 3 ; 31,1728395062
1 ; 2 ; 0 ; 4 ; 31,8244170096
1 ; 2 ; 1 ; 3 ; 32,7160493827
1 ; 2 ; 2 ; 2 ; 32,7160493827
1 ; 3 ; 0 ; 3 ; 33,6076817558
1 ; 3 ; 1 ; 2 ; 32,7160493827
1 ; 3 ; 2 ; 1 ; 31,1728395062
2 ; 0 ; 0 ; 5 ; 32,9218106996
2 ; 0 ; 1 ; 4 ; 34,5679012346
2 ; 0 ; 2 ; 3 ; 35,1851851852
2 ; 1 ; 0 ; 4 ; 36,2139917695
2 ; 1 ; 1 ; 3 ; 35,8024691358
2 ; 1 ; 2 ; 2 ; 34,2592592593
2 ; 2 ; 0 ; 3 ; 35,3909465021
2 ; 2 ; 1 ; 2 ; 32,7160493827
2 ; 2 ; 2 ; 1 ; 29,6296296296
2 ; 3 ; 0 ; 2 ; 30,0411522634
2 ; 3 ; 1 ; 1 ; 26,5432098765
2 ; 3 ; 2 ; 0 ; 23,1481481481
3 ; 0 ; 0 ; 4 ; 39,5061728395
3 ; 0 ; 1 ; 3 ; 37,037037037
3 ; 0 ; 2 ; 2 ; 33,3333333333
3 ; 1 ; 0 ; 3 ; 34,5679012346
3 ; 1 ; 1 ; 2 ; 29,6296296296
3 ; 1 ; 2 ; 1 ; 25
3 ; 2 ; 0 ; 2 ; 24,6913580247
3 ; 2 ; 1 ; 1 ; 20,3703703704
3 ; 2 ; 2 ; 0 ; 16,6666666667
3 ; 3 ; 0 ; 1 ; 16,049382716
3 ; 3 ; 1 ; 0 ; 12,962962963
4 ; 0 ; 0 ; 3 ; 29,6296296296
4 ; 0 ; 1 ; 2 ; 22,2222222222
4 ; 0 ; 2 ; 1 ; 16,6666666667
4 ; 1 ; 0 ; 2 ; 14,8148148148
4 ; 1 ; 1 ; 1 ; 11,1111111111
4 ; 1 ; 2 ; 0 ; 8,33333333333
4 ; 2 ; 0 ; 1 ; 7,40740740741
4 ; 2 ; 1 ; 0 ; 5,55555555556
4 ; 3 ; 0 ; 0 ; 3,7037037037

5
output;%
0 ; 0 ; 0 ; 7 ; 3,84087791495
0 ; 0 ; 1 ; 6 ; 4,93827160494
0 ; 0 ; 2 ; 5 ; 6,27572016461
0 ; 1 ; 0 ; 6 ; 6,03566529492
0 ; 1 ; 1 ; 5 ; 7,61316872428
0 ; 1 ; 2 ; 4 ; 9,46502057613
0 ; 2 ; 0 ; 5 ; 9,19067215364
0 ; 2 ; 1 ; 4 ; 11,316872428
0 ; 2 ; 2 ; 3 ; 13,683127572
0 ; 3 ; 0 ; 4 ; 13,4430727023
0 ; 3 ; 1 ; 3 ; 16,049382716
0 ; 3 ; 2 ; 2 ; 18,7242798354
1 ; 0 ; 0 ; 6 ; 8,2304526749
1 ; 0 ; 1 ; 5 ; 10,2880658436
1 ; 0 ; 2 ; 4 ; 12,6543209877
1 ; 1 ; 0 ; 5 ; 12,3456790123
1 ; 1 ; 1 ; 4 ; 15,0205761317
1 ; 1 ; 2 ; 3 ; 17,9012345679
1 ; 2 ; 0 ; 4 ; 17,695473251
1 ; 2 ; 1 ; 3 ; 20,7818930041
1 ; 2 ; 2 ; 2 ; 23,7654320988
1 ; 3 ; 0 ; 3 ; 23,8683127572
1 ; 3 ; 1 ; 2 ; 26,7489711934
1 ; 3 ; 2 ; 1 ; 29,012345679
2 ; 0 ; 0 ; 5 ; 16,4609053498
2 ; 0 ; 1 ; 4 ; 19,7530864198
2 ; 0 ; 2 ; 3 ; 23,1481481481
2 ; 1 ; 0 ; 4 ; 23,0452674897
2 ; 1 ; 1 ; 3 ; 26,5432098765
2 ; 1 ; 2 ; 2 ; 29,6296296296
2 ; 2 ; 0 ; 3 ; 30,0411522634
2 ; 2 ; 1 ; 2 ; 32,7160493827
2 ; 2 ; 2 ; 1 ; 34,2592592593
2 ; 3 ; 0 ; 2 ; 35,3909465021
2 ; 3 ; 1 ; 1 ; 35,8024691358
2 ; 3 ; 2 ; 0 ; 35,1851851852
3 ; 0 ; 0 ; 4 ; 29,6296296296
3 ; 0 ; 1 ; 3 ; 33,3333333333
3 ; 0 ; 2 ; 2 ; 36,1111111111
3 ; 1 ; 0 ; 3 ; 37,037037037
3 ; 1 ; 1 ; 2 ; 38,8888888889
3 ; 1 ; 2 ; 1 ; 38,8888888889
3 ; 2 ; 0 ; 2 ; 40,7407407407
3 ; 2 ; 1 ; 1 ; 38,8888888889
3 ; 2 ; 2 ; 0 ; 36,1111111111
3 ; 3 ; 0 ; 1 ; 37,037037037
3 ; 3 ; 1 ; 0 ; 33,3333333333
4 ; 0 ; 0 ; 3 ; 44,4444444444
4 ; 0 ; 1 ; 2 ; 44,4444444444
4 ; 0 ; 2 ; 1 ; 41,6666666667
4 ; 1 ; 0 ; 2 ; 44,4444444444
4 ; 1 ; 1 ; 1 ; 38,8888888889
4 ; 1 ; 2 ; 0 ; 33,3333333333
4 ; 2 ; 0 ; 1 ; 33,3333333333
4 ; 2 ; 1 ; 0 ; 27,7777777778
4 ; 3 ; 0 ; 0 ; 22,2222222222
5 ; 0 ; 0 ; 2 ; 44,4444444444
5 ; 0 ; 1 ; 1 ; 33,3333333333
5 ; 0 ; 2 ; 0 ; 25
5 ; 1 ; 0 ; 1 ; 22,2222222222
5 ; 1 ; 1 ; 0 ; 16,6666666667
5 ; 2 ; 0 ; 0 ; 11,1111111111

6
output;%
0 ; 0 ; 0 ; 7 ; 0,640146319159
0 ; 0 ; 1 ; 6 ; 0,891632373114
0 ; 0 ; 2 ; 5 ; 1,23456790123
0 ; 1 ; 0 ; 6 ; 1,14311842707
0 ; 1 ; 1 ; 5 ; 1,57750342936
0 ; 1 ; 2 ; 4 ; 2,16049382716
0 ; 2 ; 0 ; 5 ; 2,01188843164
0 ; 2 ; 1 ; 4 ; 2,74348422497
0 ; 2 ; 2 ; 3 ; 3,7037037037
0 ; 3 ; 0 ; 4 ; 3,47508001829
0 ; 3 ; 1 ; 3 ; 4,66392318244
0 ; 3 ; 2 ; 2 ; 6,17283950617
1 ; 0 ; 0 ; 6 ; 1,64609053498
1 ; 0 ; 1 ; 5 ; 2,2633744856
1 ; 0 ; 2 ; 4 ; 3,08641975309
1 ; 1 ; 0 ; 5 ; 2,88065843621
1 ; 1 ; 1 ; 4 ; 3,90946502058
1 ; 1 ; 2 ; 3 ; 5,24691358025
1 ; 2 ; 0 ; 4 ; 4,93827160494
1 ; 2 ; 1 ; 3 ; 6,58436213992
1 ; 2 ; 2 ; 2 ; 8,64197530864
1 ; 3 ; 0 ; 3 ; 8,2304526749
1 ; 3 ; 1 ; 2 ; 10,6995884774
1 ; 3 ; 2 ; 1 ; 13,5802469136
2 ; 0 ; 0 ; 5 ; 4,11522633745
2 ; 0 ; 1 ; 4 ; 5,55555555556
2 ; 0 ; 2 ; 3 ; 7,40740740741
2 ; 1 ; 0 ; 4 ; 6,99588477366
2 ; 1 ; 1 ; 3 ; 9,25925925926
2 ; 1 ; 2 ; 2 ; 12,037037037
2 ; 2 ; 0 ; 3 ; 11,5226337449
2 ; 2 ; 1 ; 2 ; 14,8148148148
2 ; 2 ; 2 ; 1 ; 18,5185185185
2 ; 3 ; 0 ; 2 ; 18,1069958848
2 ; 3 ; 1 ; 1 ; 22,2222222222
2 ; 3 ; 2 ; 0 ; 25,9259259259
3 ; 0 ; 0 ; 4 ; 9,87654320988
3 ; 0 ; 1 ; 3 ; 12,962962963
3 ; 0 ; 2 ; 2 ; 16,6666666667
3 ; 1 ; 0 ; 3 ; 16,049382716
3 ; 1 ; 1 ; 2 ; 20,3703703704
3 ; 1 ; 2 ; 1 ; 25
3 ; 2 ; 0 ; 2 ; 24,6913580247
3 ; 2 ; 1 ; 1 ; 29,6296296296
3 ; 2 ; 2 ; 0 ; 33,3333333333
3 ; 3 ; 0 ; 1 ; 34,5679012346
3 ; 3 ; 1 ; 0 ; 37,037037037
4 ; 0 ; 0 ; 3 ; 22,2222222222
4 ; 0 ; 1 ; 2 ; 27,7777777778
4 ; 0 ; 2 ; 1 ; 33,3333333333
4 ; 1 ; 0 ; 2 ; 33,3333333333
4 ; 1 ; 1 ; 1 ; 38,8888888889
4 ; 1 ; 2 ; 0 ; 41,6666666667
4 ; 2 ; 0 ; 1 ; 44,4444444444
4 ; 2 ; 1 ; 0 ; 44,4444444444
4 ; 3 ; 0 ; 0 ; 44,4444444444
5 ; 0 ; 0 ; 2 ; 44,4444444444
5 ; 0 ; 1 ; 1 ; 50
5 ; 0 ; 2 ; 0 ; 50
5 ; 1 ; 0 ; 1 ; 55,5555555556
5 ; 1 ; 1 ; 0 ; 50
5 ; 2 ; 0 ; 0 ; 44,4444444444
6 ; 0 ; 0 ; 1 ; 66.6666666667
6 ; 0 ; 1 ; 0 ; 50
6 ; 1 ; 0 ; 0 ; 33.3333333333

7
output;%
0 ; 0 ; 0 ; 7 ; 0,0457247370828
0 ; 0 ; 1 ; 6 ; 0,0685871056241
0 ; 0 ; 2 ; 5 ; 0,102880658436
0 ; 1 ; 0 ; 6 ; 0,0914494741655
0 ; 1 ; 1 ; 5 ; 0,137174211248
0 ; 1 ; 2 ; 4 ; 0,205761316872
0 ; 2 ; 0 ; 5 ; 0,182898948331
0 ; 2 ; 1 ; 4 ; 0,274348422497
0 ; 2 ; 2 ; 3 ; 0,411522633745
0 ; 3 ; 0 ; 4 ; 0,365797896662
0 ; 3 ; 1 ; 3 ; 0,548696844993
0 ; 3 ; 2 ; 2 ; 0,82304526749
1 ; 0 ; 0 ; 6 ; 0,137174211248
1 ; 0 ; 1 ; 5 ; 0,205761316872
1 ; 0 ; 2 ; 4 ; 0,308641975309
1 ; 1 ; 0 ; 5 ; 0,274348422497
1 ; 1 ; 1 ; 4 ; 0,411522633745
1 ; 1 ; 2 ; 3 ; 0,617283950617
1 ; 2 ; 0 ; 4 ; 0,548696844993
1 ; 2 ; 1 ; 3 ; 0,82304526749
1 ; 2 ; 2 ; 2 ; 1,23456790123
1 ; 3 ; 0 ; 3 ; 1,09739368999
1 ; 3 ; 1 ; 2 ; 1,64609053498
1 ; 3 ; 2 ; 1 ; 2,46913580247
2 ; 0 ; 0 ; 5 ; 0,411522633745
2 ; 0 ; 1 ; 4 ; 0,617283950617
2 ; 0 ; 2 ; 3 ; 0,925925925926
2 ; 1 ; 0 ; 4 ; 0,82304526749
2 ; 1 ; 1 ; 3 ; 1,23456790123
2 ; 1 ; 2 ; 2 ; 1,85185185185
2 ; 2 ; 0 ; 3 ; 1,64609053498
2 ; 2 ; 1 ; 2 ; 2,46913580247
2 ; 2 ; 2 ; 1 ; 3,7037037037
2 ; 3 ; 0 ; 2 ; 3,29218106996
2 ; 3 ; 1 ; 1 ; 4,93827160494
2 ; 3 ; 2 ; 0 ; 7,40740740741
3 ; 0 ; 0 ; 4 ; 1,23456790123
3 ; 0 ; 1 ; 3 ; 1,85185185185
3 ; 0 ; 2 ; 2 ; 2,77777777778
3 ; 1 ; 0 ; 3 ; 2,46913580247
3 ; 1 ; 1 ; 2 ; 3,7037037037
3 ; 1 ; 2 ; 1 ; 5,55555555556
3 ; 2 ; 0 ; 2 ; 4,93827160494
3 ; 2 ; 1 ; 1 ; 7,40740740741
3 ; 2 ; 2 ; 0 ; 11,1111111111
3 ; 3 ; 0 ; 1 ; 9,87654320988
3 ; 3 ; 1 ; 0 ; 14,8148148148
4 ; 0 ; 0 ; 3 ; 3,7037037037
4 ; 0 ; 1 ; 2 ; 5,55555555556
4 ; 0 ; 2 ; 1 ; 8,33333333333
4 ; 1 ; 0 ; 2 ; 7,40740740741
4 ; 1 ; 1 ; 1 ; 11,1111111111
4 ; 1 ; 2 ; 0 ; 16,6666666667
4 ; 2 ; 0 ; 1 ; 14,8148148148
4 ; 2 ; 1 ; 0 ; 22,2222222222
4 ; 3 ; 0 ; 0 ; 29,6296296296
5 ; 0 ; 0 ; 2 ; 11,1111111111
5 ; 0 ; 1 ; 1 ; 16,6666666667
5 ; 0 ; 2 ; 0 ; 25
5 ; 1 ; 0 ; 1 ; 22,2222222222
5 ; 1 ; 1 ; 0 ; 33,3333333333
5 ; 2 ; 0 ; 0 ; 44,4444444444
6 ; 0 ; 0 ; 1 ; 33.3333333333
6 ; 0 ; 1 ; 0 ; 50
6 ; 1 ; 0 ; 0 ; 66.6666666667
